cohort,year,tank,treatment,replicate,tube,length,sex,mic,castrated,ploidy
adult,2013,4,0,2,L_83,5,0,0,0,
adult,2013,4,0,2,L_84,5.1,0,0,0,
adult,2013,4,0,2,L_85,5,0,0,0,
adult,2013,4,0,2,L_86,5.2,0,0,0,
adult,2013,4,0,2,L_87,4.3,0,0,0,
adult,2013,4,0,2,L_88,4.7,0,0,0,
adult,2013,4,0,2,L_89,5.3,0,0,1,
adult,2013,4,0,2,L_90,4.9,0,0,1,
adult,2013,4,0,2,L_91,4.5,0,0,0,
adult,2013,4,0,2,L_92,4.5,0,0,0,
adult,2013,4,0,2,L_93,5,0,0,1,
adult,2013,4,0,2,L_94,4.9,0,0,0,
adult,2013,4,0,2,L_95,4.6,0,0,0,
adult,2013,4,0,2,L_96,5,0,0,0,
adult,2013,4,0,2,L_97,4.5,0,0,0,
adult,2013,4,0,2,L_98,5,0,0,0,
adult,2013,4,0,2,L_99,5.2,0,0,0,
adult,2013,4,0,2,L_100,5,0,0,0,
adult,2013,4,0,2,,5,0,0,0,
adult,2013,4,0,2,,5.4,0,0,0,
adult,2013,4,0,2,,4.9,0,0,0,
adult,2013,4,0,2,,4.5,0,0,1,
adult,2013,4,0,2,,3.8,1,0,0,2
adult,2013,4,0,2,,3.8,1,0,0,2
adult,2013,4,0,2,,4.5,1,0,1,2
adult,2013,4,0,2,,4.1,1,0,0,2
adult,2013,4,0,2,,4,1,0,0,2
adult,2013,4,0,2,,4,1,0,0,2
adult,2013,4,0,2,,3.9,1,0,0,2
adult,2013,4,0,2,,4.2,1,0,0,2
adult,2013,4,0,2,,3.6,1,0,0,2
adult,2013,4,0,2,,3.6,1,0,0,2
adult,2013,4,0,2,,4.1,1,0,0,2
adult,2013,4,0,2,,4.5,1,0,0,2
adult,2013,4,0,2,,4,1,0,0,2
adult,2013,4,0,2,,4.2,1,0,0,2
adult,2013,4,0,2,,3.7,1,0,0,2
adult,2013,4,0,2,,4.1,1,0,0,2
adult,2013,4,0,2,,4.1,1,0,0,2
adult,2013,4,0,2,,3.8,1,0,0,2
adult,2013,4,0,2,,3.7,1,0,0,2
adult,2013,4,0,2,,3.8,1,0,0,2
adult,2013,4,0,2,,4,1,0,0,2
adult,2013,4,0,2,,4,1,0,1,2
adult,2013,4,0,2,,4,1,0,1,
adult,2013,4,0,2,,3.6,1,0,0,
adult,2013,4,0,2,,3.9,1,0,0,
adult,2013,4,0,2,,4.5,1,0,0,
adult,2013,4,0,2,,4.5,1,0,0,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,4.8,1,0,0,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,3.7,1,0,0,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,5,1,0,0,
adult,2013,4,0,2,,4.5,1,0,1,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,4,1,0,0,
adult,2013,4,0,2,,5,1,0,1,
adult,2013,4,0,2,,4.1,1,0,0,
adult,2013,4,0,2,,4.3,1,0,0,
adult,2013,4,0,2,,3.8,1,0,0,
adult,2013,4,0,2,,3.9,1,0,0,
adult,2013,4,0,2,,3.5,1,0,0,
adult,2013,4,0,2,,4,1,0,0,
adult,2013,4,0,2,,4.5,1,0,0,
adult,2013,4,0,2,,3.7,1,0,1,
adult,2013,5,0,3,M_1,5.3,0,0,0,3
adult,2013,5,0,3,M_2,5.1,0,0,0,3
adult,2013,5,0,3,M_3,5.5,0,0,1,2
adult,2013,5,0,3,M_4,5,0,0,0,2
adult,2013,5,0,3,M_5,4.8,0,0,0,3
adult,2013,5,0,3,M_6,4.9,0,0,0,2
adult,2013,5,0,3,M_7,5,0,1,1,2
adult,2013,5,0,3,M_8,4.8,0,0,0,3
adult,2013,5,0,3,M_9,4.8,0,0,0,2
adult,2013,5,0,3,M_10,5.5,0,0,1,2
adult,2013,5,0,3,M_11,4.9,0,0,0,2
adult,2013,5,0,3,M_12,4.9,0,0,1,2
adult,2013,5,0,3,M_13,5,0,0,0,3
adult,2013,5,0,3,M_14,4.7,0,0,0,2
adult,2013,5,0,3,M_15,4.8,0,0,0,2
adult,2013,5,0,3,M_16,4.6,0,0,0,3
adult,2013,5,0,3,M_17,5.2,0,0,1,2
adult,2013,5,0,3,M_18,4.7,0,0,0,3
adult,2013,5,0,3,M_19,4.3,0,0,0,3
adult,2013,5,0,3,M_20,5.5,0,0,0,3
adult,2013,5,0,3,M_21,3.9,0,0,0,2
adult,2013,5,0,3,M_22,5.1,0,0,1,3
adult,2013,5,0,3,M_23,5,0,0,0,3
adult,2013,5,0,3,M_24,4.9,0,0,0,3
adult,2013,5,0,3,M_25,5.2,0,0,0,3
adult,2013,5,0,3,M_26,5,0,0,0,2
adult,2013,5,0,3,M_27,4.5,0,0,0,2
adult,2013,5,0,3,M_28,5,0,1,1,3
adult,2013,5,0,3,M_29,5,0,0,0,2
adult,2013,5,0,3,M_30,5,0,0,0,2
adult,2013,5,0,3,M_31,4.8,0,0,1,2
adult,2013,5,0,3,M_32,4.7,0,0,0,3
adult,2013,5,0,3,M_33,4.8,0,0,1,2
adult,2013,5,0,3,M_34,5.1,0,0,0,2
adult,2013,5,0,3,M_35,4.4,0,0,1,2
adult,2013,5,0,3,M_36,4.6,0,0,0,3
adult,2013,5,0,3,M_37,4.3,0,0,0,3
adult,2013,5,0,3,M_38,4.4,0,0,0,2
adult,2013,5,0,3,M_39,5,0,0,0,2
adult,2013,5,0,3,M_40,4.5,0,0,0,2
adult,2013,5,0,3,M_41,5.7,0,0,1,3
adult,2013,5,0,3,M_42,4.9,0,0,0,2
adult,2013,5,0,3,M_43,5.1,0,0,0,2
adult,2013,5,0,3,M_44,5.4,0,0,0,3
adult,2013,5,0,3,M_45,5,0,0,1,2
adult,2013,5,0,3,M_46,4.9,0,0,0,2
adult,2013,5,0,3,M_47,5.5,0,1,1,2
adult,2013,5,0,3,M_48,5.8,0,0,0,3
adult,2013,5,0,3,M_49,4.6,0,0,0,2
adult,2013,5,0,3,M_50,4.8,0,0,0,3
adult,2013,5,0,3,M_51,4.5,0,0,0,
adult,2013,5,0,3,M_52,5,0,0,0,
adult,2013,5,0,3,M_53,5.1,0,0,0,
adult,2013,5,0,3,M_54,5.1,0,0,0,
adult,2013,5,0,3,M_55,5,0,0,0,
adult,2013,5,0,3,M_56,4.8,0,0,0,
adult,2013,5,0,3,M_57,5,0,0,0,
adult,2013,5,0,3,M_58,5.2,0,0,1,
adult,2013,5,0,3,M_59,5.6,0,0,0,
adult,2013,5,0,3,M_60,4.7,0,0,0,
adult,2013,5,0,3,M_61,4.5,0,0,0,
adult,2013,5,0,3,M_62,5.1,0,0,0,
adult,2013,5,0,3,M_63,5,0,0,0,
adult,2013,5,0,3,M_64,5.1,0,0,0,
adult,2013,5,0,3,M_65,3.5,0,0,0,
adult,2013,5,0,3,M_66,4.3,0,0,0,
adult,2013,5,0,3,M_67,5.1,0,0,0,
adult,2013,5,0,3,M_68,4.9,0,0,0,
adult,2013,5,0,3,M_69,4.1,0,1,1,
adult,2013,5,0,3,M_70,4.1,0,0,0,
adult,2013,5,0,3,M_71,5.6,0,0,0,
adult,2013,5,0,3,M_72,5,0,0,0,
adult,2013,5,0,3,M_73,5.5,0,0,0,
adult,2013,5,0,3,M_74,5.6,0,0,0,
adult,2013,5,0,3,M_75,5,0,0,0,
adult,2013,5,0,3,M_76,4.9,0,0,0,
adult,2013,5,0,3,M_77,4.2,0,0,1,
adult,2013,5,0,3,M_78,5,0,0,0,
adult,2013,5,0,3,M_79,5.2,0,0,1,
adult,2013,5,0,3,M_80,5,0,0,1,
adult,2013,5,0,3,M_81,5.8,0,0,0,
adult,2013,5,0,3,M_82,5.5,0,0,0,
adult,2013,5,0,3,M_83,5.7,0,0,0,
adult,2013,5,0,3,M_84,4.5,0,0,1,
adult,2013,5,0,3,M_85,4.8,0,0,0,
adult,2013,5,0,3,M_86,5.5,0,0,1,
adult,2013,5,0,3,M_87,5.1,0,0,0,
adult,2013,5,0,3,M_88,4.5,0,0,0,
adult,2013,5,0,3,M_89,4.9,0,0,0,
adult,2013,5,0,3,M_90,5.3,0,0,0,
adult,2013,5,0,3,M_91,5.1,0,0,0,
adult,2013,5,0,3,M_92,3.3,0,0,0,
adult,2013,5,0,3,M_93,5.9,0,0,0,
adult,2013,5,0,3,M_94,5,0,0,0,
adult,2013,5,0,3,M_95,5.2,0,0,0,
adult,2013,5,0,3,M_96,5,0,0,0,
adult,2013,5,0,3,M_97,4.9,0,0,0,
adult,2013,5,0,3,M_98,5,0,0,0,
adult,2013,5,0,3,M_99,5.1,0,0,0,
adult,2013,5,0,3,M_100,5.9,0,0,0,
adult,2013,5,0,3,,5.2,0,0,0,
adult,2013,5,0,3,,5.1,0,0,0,
adult,2013,5,0,3,,5,0,0,0,
adult,2013,5,0,3,,5,0,0,0,
adult,2013,5,0,3,,5.2,0,0,0,
adult,2013,5,0,3,,5,0,0,0,
adult,2013,5,0,3,,5,0,0,0,
adult,2013,5,0,3,,3.5,0,0,0,
adult,2013,5,0,3,,5,0,0,0,
adult,2013,5,0,3,,4.6,0,0,1,
adult,2013,5,0,3,,3.5,1,0,0,2
adult,2013,5,0,3,,3.8,1,0,0,2
adult,2013,5,0,3,,4.6,1,0,0,2
adult,2013,5,0,3,,3.8,1,0,0,2
adult,2013,5,0,3,,4.5,1,0,0,2
adult,2013,5,0,3,,4.2,1,0,0,2
adult,2013,5,0,3,,4.1,1,0,0,2
adult,2013,5,0,3,,4.3,1,0,0,2
adult,2013,5,0,3,,4.6,1,0,1,2
adult,2013,5,0,3,,4.5,1,0,0,2
adult,2013,5,0,3,,3.9,1,0,0,2
adult,2013,5,0,3,,4.4,1,0,0,2
adult,2013,5,0,3,,4.1,1,0,0,2
adult,2013,5,0,3,,4,1,0,0,2
adult,2013,5,0,3,,4.2,1,0,0,2
adult,2013,5,0,3,,3.9,1,0,0,2
adult,2013,5,0,3,,4.5,1,0,0,2
adult,2013,5,0,3,,4.2,1,0,0,2
adult,2013,5,0,3,,4.9,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4.5,1,0,0,
adult,2013,5,0,3,,4.5,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,3.8,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,3.9,1,0,0,
adult,2013,5,0,3,,4.2,1,0,0,
adult,2013,5,0,3,,3.5,1,0,0,
adult,2013,5,0,3,,4.5,1,0,0,
adult,2013,5,0,3,,3.9,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4,1,0,1,
adult,2013,5,0,3,,4.5,1,0,1,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4.3,1,0,0,
adult,2013,5,0,3,,3.5,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4,1,0,0,
adult,2013,5,0,3,,4.1,1,0,1,
adult,2013,6,1,3,N_1,4.5,0,1,1,2
adult,2013,6,1,3,N_2,5,0,0,0,2
adult,2013,6,1,3,N_3,5.5,0,0,0,2
adult,2013,6,1,3,N_4,3.2,0,0,0,3
adult,2013,6,1,3,N_5,5,0,0,0,3
adult,2013,6,1,3,N_6,5.1,0,0,0,3
adult,2013,6,1,3,N_7,5.1,0,0,0,3
adult,2013,6,1,3,N_8,4.5,0,0,0,3
adult,2013,6,1,3,N_9,2.7,0,0,0,
adult,2013,6,1,3,N_10,4.7,0,0,0,3
adult,2013,6,1,3,N_11,4.1,0,0,1,3
adult,2013,6,1,3,N_12,5,0,0,0,3
adult,2013,6,1,3,N_13,3.2,0,0,0,3
adult,2013,6,1,3,N_14,5,0,0,0,2
adult,2013,6,1,3,N_15,4.5,0,0,0,3
adult,2013,6,1,3,N_16,4,0,0,0,3
adult,2013,6,1,3,N_17,5.9,0,0,0,3
adult,2013,6,1,3,N_18,4.4,0,0,0,3
adult,2013,6,1,3,N_19,3.6,0,0,0,3
adult,2013,6,1,3,N_20,4.5,0,0,1,3
adult,2013,6,1,3,N_21,5,0,0,0,2
adult,2013,6,1,3,N_22,5.2,0,0,0,3
adult,2013,6,1,3,N_23,5,0,0,0,3
adult,2013,6,1,3,N_24,4.9,0,0,0,2
adult,2013,6,1,3,N_25,4.3,0,0,1,3
adult,2013,6,1,3,N_26,5.3,0,0,0,3
adult,2013,6,1,3,N_27,3.9,0,1,1,2
adult,2013,6,1,3,N_28,4.1,0,1,1,2
adult,2013,6,1,3,N_29,4.5,0,0,0,2
adult,2013,6,1,3,N_30,5,0,0,0,3
adult,2013,6,1,3,N_31,5,0,0,0,2
adult,2013,6,1,3,N_32,5.1,0,0,0,3
adult,2013,6,1,3,N_33,3.2,0,0,0,0
adult,2013,6,1,3,N_34,4,0,0,0,3
adult,2013,6,1,3,N_35,5.8,0,0,0,3
adult,2013,6,1,3,N_36,5.8,0,0,0,3
adult,2013,6,1,3,N_37,5.1,0,0,0,3
adult,2013,6,1,3,N_38,4.5,0,1,1,2
adult,2013,6,1,3,N_39,3.5,0,0,0,3
adult,2013,6,1,3,N_40,5.6,0,0,0,3
adult,2013,6,1,3,N_41,5.3,0,0,0,2
adult,2013,6,1,3,N_42,4,0,1,1,2
adult,2013,6,1,3,N_43,5,0,0,0,3
adult,2013,6,1,3,N_44,4.5,0,0,1,3
adult,2013,6,1,3,N_45,3.1,0,1,1,2
adult,2013,6,1,3,N_46,5.5,0,0,0,2
adult,2013,6,1,3,N_47,3.6,0,0,0,3
adult,2013,6,1,3,N_48,3.3,0,0,0,3
adult,2013,6,1,3,N_49,4.5,0,1,1,2
adult,2013,6,1,3,N_50,4.5,0,0,1,2
adult,2013,6,1,3,N_51,5.4,0,0,1,2
adult,2013,6,1,3,N_52,5.5,0,0,0,3
adult,2013,6,1,3,N_53,5.2,0,0,0,
adult,2013,6,1,3,N_54,5.1,0,0,0,
adult,2013,6,1,3,N_55,3.7,0,1,1,
adult,2013,6,1,3,N_56,2.8,0,0,0,
adult,2013,6,1,3,N_57,5.1,0,0,0,
adult,2013,6,1,3,N_58,3.7,0,1,1,
adult,2013,6,1,3,N_59,5.1,0,0,0,
adult,2013,6,1,3,N_60,4.8,0,0,0,
adult,2013,6,1,3,N_61,4.5,0,0,0,
adult,2013,6,1,3,N_62,4.5,0,0,0,
adult,2013,6,1,3,N_63,4.6,0,0,0,
adult,2013,6,1,3,N_64,4.6,0,0,0,
adult,2013,6,1,3,N_65,5,0,0,1,
adult,2013,6,1,3,N_66,4.6,0,0,0,
adult,2013,6,1,3,N_67,5.6,0,0,0,
adult,2013,6,1,3,N_68,3.8,0,1,1,2
adult,2013,6,1,3,N_69,3.5,0,1,1,
adult,2013,6,1,3,N_70,3.2,0,1,1,
adult,2013,6,1,3,N_71,3.5,0,0,0,
adult,2013,6,1,3,N_72,5.4,0,0,0,
adult,2013,6,1,3,N_73,4.8,0,0,0,
adult,2013,6,1,3,N_74,3.5,0,0,0,
adult,2013,6,1,3,N_75,4.1,0,1,1,
adult,2013,6,1,3,N_76,3.8,0,0,0,
adult,2013,6,1,3,N_77,5.3,0,0,0,
adult,2013,6,1,3,N_78,4.1,0,0,0,
adult,2013,6,1,3,N_79,5.3,0,0,0,
adult,2013,6,1,3,N_80,5,0,0,0,
adult,2013,6,1,3,N_81,4.9,0,0,0,
adult,2013,6,1,3,N_82,3.9,0,1,1,
adult,2013,6,1,3,N_83,3.9,0,1,1,
adult,2013,6,1,3,N_84,5.1,0,0,0,
adult,2013,6,1,3,N_85,4.3,0,1,1,
adult,2013,6,1,3,N_86,4,0,0,0,
adult,2013,6,1,3,N_87,5.5,0,0,0,
adult,2013,6,1,3,N_88,3.4,0,1,1,
adult,2013,6,1,3,N_89,4,0,1,1,
adult,2013,6,1,3,N_90,5,0,0,0,
adult,2013,6,1,3,N_91,2.6,0,0,0,
adult,2013,6,1,3,N_92,5.1,0,0,1,
adult,2013,6,1,3,N_93,3.1,0,0,0,
adult,2013,6,1,3,N_94,4.5,0,0,1,
adult,2013,6,1,3,N_95,5,0,0,0,
adult,2013,6,1,3,N_96,5.1,0,0,0,
adult,2013,6,1,3,N_97,5.2,0,1,1,
adult,2013,6,1,3,N_98,5.9,0,0,1,
adult,2013,6,1,3,N_99,4.5,0,0,0,
adult,2013,6,1,3,N_100,3.5,0,0,0,
adult,2013,6,1,3,N_101,4.5,0,0,0,
adult,2013,6,1,3,N_102,4.9,0,0,0,
adult,2013,6,1,3,N_103,4.8,0,0,0,
adult,2013,6,1,3,N_104,5.5,0,0,0,
adult,2013,6,1,3,N_105,4.9,0,0,0,
adult,2013,6,1,3,N_106,5.5,0,0,0,
adult,2013,6,1,3,N_107,3.2,0,0,0,
adult,2013,6,1,3,N_108,5,0,0,0,
adult,2013,6,1,3,N_109,2.6,0,0,0,
adult,2013,6,1,3,N_110,3.1,0,0,0,
adult,2013,6,1,3,N_111,2.6,0,0,0,
adult,2013,6,1,3,N_112,5.8,0,0,0,
adult,2013,6,1,3,N_113,5,0,0,0,
adult,2013,6,1,3,N_114,4.5,0,0,0,
adult,2013,6,1,3,N_115,4.4,0,0,0,
adult,2013,6,1,3,N_116,5,0,0,0,
adult,2013,6,1,3,N_117,5.4,0,0,0,
adult,2013,6,1,3,N_118,3.9,0,0,0,
adult,2013,6,1,3,N_119,4.9,0,0,0,
adult,2013,6,1,3,N_120,4,0,0,0,
adult,2013,6,1,3,N_121,5,0,0,0,
adult,2013,6,1,3,N_122,4.6,0,0,0,
adult,2013,6,1,3,N_123,4.2,0,0,0,
adult,2013,6,1,3,N_124,5.3,0,0,0,
adult,2013,6,1,3,N_125,5,0,0,0,
adult,2013,6,1,3,N_126,4.1,1,0,0,2
adult,2013,6,1,3,N_127,4.5,1,0,0,2
adult,2013,6,1,3,N_128,4.3,1,0,0,2
adult,2013,6,1,3,N_129,4.5,1,0,0,2
adult,2013,6,1,3,N_130,4.4,1,0,0,2
adult,2013,6,1,3,N_131,4.1,1,1,1,2
adult,2013,6,1,3,N_132,4.5,1,1,1,2
adult,2013,6,1,3,N_133,4.1,1,1,1,2
adult,2013,6,1,3,N_134,4,1,0,0,2
adult,2013,6,1,3,N_135,4.3,1,0,0,2
adult,2013,6,1,3,N_136,3.6,1,0,0,
adult,2013,6,1,3,N_137,3.5,1,0,1,
adult,2013,6,1,3,N_138,3.3,1,0,0,
adult,2013,6,1,3,N_139,4.8,1,0,0,
adult,2013,6,1,3,N_140,3.3,1,1,1,
adult,2013,6,1,3,N_141,3.6,1,0,0,
adult,2013,6,1,3,N_142,4,1,0,0,
adult,2013,6,1,3,N_143,4,1,0,0,
adult,2013,6,1,3,N_144,4,1,0,0,
adult,2013,6,1,3,N_145,4.1,1,0,0,
adult,2013,6,1,3,N_146,3.9,1,0,0,
adult,2013,6,1,3,N_147,3.5,1,1,1,
adult,2013,6,1,3,N_148,5,1,0,0,
adult,2013,6,1,3,N_149,4.6,1,0,0,
adult,2013,6,1,3,N_150,3.5,1,0,0,
adult,2013,7,1,4,P_1,3.6,0,1,1,2
adult,2013,7,1,4,P_2,5.5,0,0,0,2
adult,2013,7,1,4,P_3,5.1,0,0,0,3
adult,2013,7,1,4,P_4,4.9,0,0,0,2
adult,2013,7,1,4,P_5,4,0,1,1,2
adult,2013,7,1,4,P_6,4.8,0,0,0,3
adult,2013,7,1,4,P_7,4,0,1,1,2
adult,2013,7,1,4,P_8,5,0,0,0,3
adult,2013,7,1,4,P_9,4.5,0,1,1,2
adult,2013,7,1,4,P_10,4.6,0,1,1,2
adult,2013,7,1,4,P_11,3.5,0,1,1,3
adult,2013,7,1,4,P_12,5,0,0,0,2
adult,2013,7,1,4,P_13,5,0,0,0,2
adult,2013,7,1,4,P_14,5,0,0,1,2
adult,2013,7,1,4,P_15,3.2,0,0,0,
adult,2013,7,1,4,P_16,3.3,0,0,0,
adult,2013,7,1,4,P_17,4.5,0,0,0,3
adult,2013,7,1,4,P_18,4.8,0,1,1,2
adult,2013,7,1,4,P_19,3.6,0,1,1,2
adult,2013,7,1,4,P_20,3.1,0,0,0,
adult,2013,7,1,4,P_21,5,0,0,0,3
adult,2013,7,1,4,P_22,4,0,1,1,2
adult,2013,7,1,4,P_23,4.8,0,0,0,3
adult,2013,7,1,4,P_24,5.5,0,0,0,3
adult,2013,7,1,4,P_25,4.2,0,0,0,
adult,2013,7,1,4,P_26,4.5,0,0,0,3
adult,2013,7,1,4,P_27,3.9,0,1,1,2
adult,2013,7,1,4,P_28,5.2,0,0,0,3
adult,2013,7,1,4,P_29,5.8,0,0,0,3
adult,2013,7,1,4,P_30,5,0,0,0,
adult,2013,7,1,4,P_31,4.9,0,0,0,2
adult,2013,7,1,4,P_32,4,0,1,1,2
adult,2013,7,1,4,P_33,4.3,0,0,0,3
adult,2013,7,1,4,P_34,3.7,0,1,1,2
adult,2013,7,1,4,P_35,3.1,0,1,1,2
adult,2013,7,1,4,P_36,5.1,0,1,1,2
adult,2013,7,1,4,P_37,3.6,0,0,0,
adult,2013,7,1,4,P_38,3.6,0,1,1,2
adult,2013,7,1,4,P_39,3.8,0,1,1,2
adult,2013,7,1,4,P_40,3.8,0,0,0,
adult,2013,7,1,4,P_41,4.8,0,0,0,2
adult,2013,7,1,4,P_42,5,0,0,0,3
adult,2013,7,1,4,P_43,4.6,0,0,0,3
adult,2013,7,1,4,P_44,5,0,0,0,2
adult,2013,7,1,4,P_45,5,0,0,0,3
adult,2013,7,1,4,P_46,3.6,0,0,0,
adult,2013,7,1,4,P_47,4.8,0,0,0,
adult,2013,7,1,4,P_48,5.1,0,0,1,3
adult,2013,7,1,4,P_49,4.9,0,0,0,3
adult,2013,7,1,4,P_50,3.6,0,1,1,2
adult,2013,7,1,4,P_51,4.8,0,0,1,2
adult,2013,7,1,4,P_52,3.8,0,1,1,2
adult,2013,7,1,4,P_53,4.6,0,0,0,3
adult,2013,7,1,4,P_54,3.1,0,1,1,
adult,2013,7,1,4,P_55,5.2,0,0,0,3
adult,2013,7,1,4,P_56,5.2,0,0,0,3
adult,2013,7,1,4,P_57,5,0,0,0,3
adult,2013,7,1,4,P_58,4.6,0,0,0,3
adult,2013,7,1,4,P_59,4.6,0,0,0,3
adult,2013,7,1,4,P_60,5,0,0,0,2
adult,2013,7,1,4,P_61,5.1,0,0,0,
adult,2013,7,1,4,P_62,5.1,0,0,0,
adult,2013,7,1,4,P_63,4.5,0,0,0,
adult,2013,7,1,4,P_64,5,0,0,0,
adult,2013,7,1,4,P_65,4.8,0,0,0,
adult,2013,7,1,4,P_66,5.3,0,0,0,
adult,2013,7,1,4,P_67,5.8,0,0,0,
adult,2013,7,1,4,P_68,5,0,0,0,
adult,2013,7,1,4,P_69,5.5,0,0,0,
adult,2013,7,1,4,P_70,5.7,0,0,0,
adult,2013,7,1,4,P_71,3.8,0,0,0,
adult,2013,7,1,4,P_72,5.2,0,0,0,
adult,2013,7,1,4,P_73,5.5,0,1,1,
adult,2013,7,1,4,P_74,3.6,0,0,0,
adult,2013,7,1,4,P_75,4.5,0,0,0,
adult,2013,7,1,4,P_76,3.8,0,0,0,
adult,2013,7,1,4,P_77,5,0,0,0,
adult,2013,7,1,4,P_78,5.2,0,0,0,
adult,2013,7,1,4,P_79,5.6,0,0,0,
adult,2013,7,1,4,P_80,3.5,0,1,1,
adult,2013,7,1,4,P_81,4.1,0,1,1,
adult,2013,7,1,4,P_82,5,0,0,0,
adult,2013,7,1,4,P_83,5,0,0,0,
adult,2013,7,1,4,P_84,4.9,0,0,0,
adult,2013,7,1,4,P_85,5,0,0,0,
adult,2013,7,1,4,P_86,4.9,0,0,0,
adult,2013,7,1,4,P_87,4.9,0,0,0,
adult,2013,7,1,4,P_88,4.8,0,0,0,
adult,2013,7,1,4,P_89,4.1,0,1,1,
adult,2013,7,1,4,P_90,5.6,0,0,0,
adult,2013,7,1,4,P_91,3.3,0,1,1,
adult,2013,7,1,4,P_92,5.5,0,0,0,
adult,2013,7,1,4,P_93,5.5,0,0,0,
adult,2013,7,1,4,P_94,4.8,0,0,0,
adult,2013,7,1,4,P_95,4,0,1,1,
adult,2013,7,1,4,P_96,5.1,0,1,1,
adult,2013,7,1,4,P_97,4.5,0,1,1,
adult,2013,7,1,4,P_98,4.1,0,1,1,
adult,2013,7,1,4,P_99,4.5,0,0,0,
adult,2013,7,1,4,P_100,4,0,0,0,
adult,2013,7,1,4,,3.9,0,0,0,
adult,2013,7,1,4,,4.4,0,0,0,
adult,2013,7,1,4,,5.1,0,0,0,
adult,2013,7,1,4,,3.5,0,1,1,
adult,2013,7,1,4,,4,0,1,1,
adult,2013,7,1,4,,5.5,0,0,0,
adult,2013,7,1,4,,5.1,0,0,0,
adult,2013,7,1,4,,4.1,0,0,0,
adult,2013,7,1,4,,5,0,1,1,
adult,2013,7,1,4,,4.5,0,0,0,
adult,2013,7,1,4,,3.5,0,1,1,
adult,2013,7,1,4,,3.9,0,0,0,
adult,2013,7,1,4,,5.5,0,0,0,
adult,2013,7,1,4,,5.3,0,0,0,
adult,2013,7,1,4,,4.5,0,0,0,
adult,2013,7,1,4,,3.1,0,0,0,
adult,2013,7,1,4,,3.1,0,0,0,
adult,2013,7,1,4,,5.8,0,0,0,
adult,2013,7,1,4,,5.1,0,0,0,
adult,2013,7,1,4,,4.1,0,1,1,
adult,2013,7,1,4,,5.1,0,0,0,
adult,2013,7,1,4,,3.6,0,1,1,
adult,2013,7,1,4,,5.4,0,0,0,
adult,2013,7,1,4,,4,0,0,0,
adult,2013,7,1,4,,4.2,0,1,1,
adult,2013,7,1,4,,4.3,0,0,1,
adult,2013,7,1,4,,5.5,0,0,0,
adult,2013,7,1,4,,4,1,0,0,2
adult,2013,7,1,4,,3.7,1,0,0,2
adult,2013,7,1,4,,3.6,1,1,1,2
adult,2013,7,1,4,,4,1,0,0,2
adult,2013,7,1,4,,3.9,1,0,0,2
adult,2013,7,1,4,,4.9,1,0,0,2
adult,2013,7,1,4,,4,1,1,1,2
adult,2013,7,1,4,,4,1,1,1,2
adult,2013,7,1,4,,4,1,0,0,2
adult,2013,7,1,4,,4.3,1,0,0,
adult,2013,7,1,4,,4,1,1,1,
adult,2013,7,1,4,,4.5,1,0,0,
adult,2013,7,1,4,,3.1,1,1,1,
adult,2013,7,1,4,,4.3,1,0,0,
adult,2013,7,1,4,,4.5,1,0,0,
adult,2013,7,1,4,,4.1,1,0,0,
adult,2013,7,1,4,,3.3,1,0,0,
adult,2013,7,1,4,,3.9,1,1,1,
adult,2013,7,1,4,,4.1,1,0,0,
adult,2013,7,1,4,,3.8,1,1,1,
adult,2013,7,1,4,,4.1,1,0,0,
adult,2013,7,1,4,,3.6,1,0,0,
adult,2013,7,1,4,,4,1,0,0,
adult,2013,8,0,4,Q_1,4.9,0,0,0,2
adult,2013,8,0,4,Q_2,5.2,0,0,0,3
adult,2013,8,0,4,Q_3,5.1,0,0,0,2
adult,2013,8,0,4,Q_4,5.1,0,0,0,3
adult,2013,8,0,4,Q_5,4.7,0,0,0,2
adult,2013,8,0,4,Q_6,4.2,0,0,1,3
adult,2013,8,0,4,Q_7,5.3,0,0,0,2
adult,2013,8,0,4,Q_8,5,0,0,0,3
adult,2013,8,0,4,Q_9,3.7,0,0,0,3
adult,2013,8,0,4,Q_10,5.2,0,0,0,2
adult,2013,8,0,4,Q_11,5,0,0,0,
adult,2013,8,0,4,Q_12,5.5,0,0,0,2
adult,2013,8,0,4,Q_13,5.1,0,0,0,3
adult,2013,8,0,4,Q_14,5,0,0,0,3
adult,2013,8,0,4,Q_15,4.9,0,0,1,3
