period,collector,year,site,id,length,sex,mic,ploidy,castrated
1,DV,2012,swamp,227,3.9,1,1,2,1
1,DV,2012,swamp,228,4.2,1,1,2,1
1,DV,2012,swamp,229,4,1,0,2,0
1,DV,2012,swamp,230,3.9,0,1,2,1
1,DV,2012,swamp,231,3.9,1,1,2,1
1,DV,2012,swamp,232,4.1,1,0,2,0
1,DV,2012,swamp,233,4.5,0,0,2,0
1,DV,2012,swamp,234,5,0,1,,1
1,DV,2012,swamp,235,4.1,0,0,,0
1,DV,2012,swamp,236,4,0,0,2,0
1,DV,2012,swamp,237,4.5,0,0,2,0
1,DV,2012,swamp,238,3.9,0,0,2,0
1,DV,2012,swamp,239,3.8,1,1,2,1
1,DV,2012,swamp,240,4.9,0,1,,1
1,DV,2012,swamp,241,4.5,0,0,2,0
1,DV,2012,swamp,242,4,0,0,,0
1,DV,2012,swamp,243,4,0,1,2,1
1,DV,2012,swamp,244,3.5,1,0,2,0
1,DV,2012,swamp,245,3.5,0,1,,1
1,DV,2012,swamp,246,4.1,0,1,,1
1,DV,2012,swamp,247,4,1,1,2,1
1,DV,2012,swamp,248,5,0,0,2,0
1,DV,2012,swamp,249,4.5,1,1,,1
1,DV,2012,swamp,250,3.5,0,0,3,0
1,DV,2012,swamp,251,4.8,0,0,2,0
1,DV,2012,swamp,252,4.1,0,0,3,0
1,DV,2012,swamp,253,4,0,1,,1
1,DV,2012,swamp,254,3.2,0,0,,0
1,DV,2012,swamp,255,5.2,0,1,3,1
1,DV,2012,swamp,256,3.9,1,0,,0
1,DV,2012,swamp,257,3.1,0,0,2,1
1,DV,2012,swamp,258,4,1,1,2,1
1,DV,2012,swamp,259,3.5,0,1,2,1
1,DV,2012,swamp,260,3,0,0,2,0
1,DV,2012,swamp,261,3.2,0,0,2,0
1,DV,2012,swamp,262,3.5,0,0,,0
1,DV,2012,swamp,263,5,0,0,2,0
1,DV,2012,swamp,264,4.9,0,1,2,1
1,DV,2012,swamp,265,4.5,0,1,2,1
1,DV,2012,swamp,266,3.5,1,0,2,0
1,DV,2012,swamp,267,3.5,0,0,2,0
1,DV,2012,swamp,268,5,0,1,2,1
1,DV,2012,swamp,269,3,1,0,2,0
1,DV,2012,swamp,270,3.8,0,0,2,0
1,DV,2012,swamp,271,3,0,0,2,0
1,DV,2012,swamp,272,3.2,0,0,3,0
1,DV,2012,swamp,273,3.5,0,0,2,0
1,DV,2012,swamp,274,3.1,0,0,2,0
1,DV,2012,swamp,275,4.5,0,1,2,1
1,DV,2012,swamp,276,3,0,0,,0
1,DV,2012,swamp,277,3.9,1,1,2,1
1,DV,2012,swamp,278,3.1,0,0,2,0
1,DV,2012,swamp,279,3.2,0,0,2,0
1,DV,2012,swamp,280,4.9,0,1,,1
1,DV,2012,swamp,281,4,0,0,3,0
1,DV,2012,swamp,282,4,1,0,2,0
1,DV,2012,swamp,283,3,0,0,3,0
1,DV,2012,swamp,284,4.1,0,0,2,0
1,DV,2012,swamp,285,4.5,0,1,3,1
1,DV,2012,swamp,286,3,0,0,3,0
1,DV,2012,swamp,287,5,0,0,2,0
1,DV,2012,swamp,288,4.3,0,0,,0
1,DV,2012,swamp,289,3.5,1,1,2,1
1,DV,2012,swamp,290,3.5,0,1,,1
1,DV,2012,swamp,291,3.1,0,0,2,0
1,DV,2012,swamp,292,3.5,0,1,2,1
1,DV,2012,swamp,293,5.1,0,1,2,1
1,DV,2012,swamp,294,4.8,0,1,,1
1,DV,2012,swamp,295,3.8,0,1,2,1
1,DV,2012,swamp,296,3.4,0,0,2,0
1,DV,2012,swamp,297,4.1,1,0,2,0
1,DV,2012,swamp,298,3.1,0,0,,0
1,DV,2012,swamp,299,3,1,0,,0
1,DV,2012,swamp,300,4,0,1,2,1
1,DV,2012,halfway,301,4.5,1,0,2,0
1,DV,2012,halfway,302,4,0,0,2,0
1,DV,2012,halfway,303,4.5,0,0,,0
1,DV,2012,halfway,304,4.9,0,0,,0
1,DV,2012,halfway,305,3.5,0,0,2,0
1,DV,2012,halfway,306,3.6,0,0,,0
1,DV,2012,halfway,307,4,1,0,2,1
1,DV,2012,halfway,308,4,1,0,2,0
1,DV,2012,halfway,309,5,0,0,2,0
1,DV,2012,halfway,310,3.9,0,0,,0
1,DV,2012,halfway,311,3.5,1,0,2,0
1,DV,2012,halfway,312,5,0,0,2,0
1,DV,2012,halfway,313,4.1,0,0,,0
1,DV,2012,halfway,314,4,1,1,,1
1,DV,2012,halfway,315,4.5,0,0,2,0
1,DV,2012,halfway,316,4.1,0,1,2,1
1,DV,2012,halfway,317,3,0,1,,1
1,DV,2012,halfway,318,3.9,0,0,,0
1,DV,2012,halfway,319,3.9,0,1,,1
1,DV,2012,halfway,320,3.5,1,1,,1
1,DV,2012,halfway,321,3.5,0,0,,0
1,DV,2012,halfway,322,3.6,0,0,,0
1,DV,2012,halfway,323,4,0,0,2,0
1,DV,2012,halfway,324,3.6,0,1,2,1
1,DV,2012,halfway,325,3.9,0,1,,1
1,DV,2012,halfway,326,4.1,0,0,,0
1,DV,2012,halfway,327,4,0,1,,1
1,DV,2012,halfway,328,4.1,0,0,2,0
1,DV,2012,halfway,329,4,0,1,,1
1,DV,2012,halfway,330,4.5,0,0,2,0
1,DV,2012,halfway,331,4.6,0,0,,0
1,DV,2012,halfway,332,4,0,1,2,1
1,DV,2012,halfway,333,3,0,0,2,0
1,DV,2012,halfway,334,3.5,1,0,2,0
1,DV,2012,halfway,335,4.1,0,0,2,0
1,DV,2012,halfway,336,4,0,0,,0
1,DV,2012,halfway,337,3.5,0,1,,1
1,DV,2012,halfway,338,4.1,0,0,,0
1,DV,2012,halfway,339,3.9,0,0,,0
1,DV,2012,halfway,340,3.9,0,0,,0
1,DV,2012,halfway,341,3.1,0,0,2,0
1,DV,2012,halfway,342,3.5,1,0,2,0
1,DV,2012,halfway,343,3.5,0,0,,0
1,DV,2012,halfway,344,4.1,0,0,,0
1,DV,2012,halfway,345,4,0,0,,0
1,DV,2012,halfway,346,3.9,0,0,,0
1,DV,2012,halfway,347,3,0,0,,0
1,DV,2012,halfway,348,4,0,0,,0
1,DV,2012,halfway,349,3.9,0,0,,0
1,DV,2012,halfway,350,4,0,0,,0
1,DV,2012,halfway,351,3.5,0,0,2,0
1,DV,2012,halfway,352,4,0,0,2,0
1,DV,2012,halfway,353,4.9,0,0,,0
1,DV,2012,halfway,354,4.1,0,0,,0
1,DV,2012,halfway,355,3,0,1,2,1
1,DV,2012,halfway,356,4,0,0,2,0
1,DV,2012,halfway,357,3.5,0,0,,0
1,DV,2012,halfway,358,3,0,0,2,0
1,DV,2012,halfway,359,3.5,0,0,2,0
1,DV,2012,halfway,360,3,0,0,2,0
1,DV,2012,halfway,361,3.1,0,0,2,0
1,DV,2012,halfway,362,3,0,0,,0
1,DV,2012,halfway,363,3.5,0,0,2,0
1,DV,2012,halfway,364,3,0,0,,0
1,DV,2012,halfway,365,3.5,0,0,,0
1,DV,2012,halfway,366,3.7,0,0,2,0
1,DV,2012,halfway,367,3.5,1,0,2,0
1,DV,2012,halfway,368,3,0,0,,0
1,DV,2012,halfway,369,3.1,0,0,2,0
1,DV,2012,halfway,370,3.5,0,0,,0
1,DV,2012,halfway,371,3.3,1,0,,0
1,DV,2012,halfway,372,3.2,1,0,2,0
1,DV,2012,halfway,373,3.1,0,0,,0
1,DV,2012,halfway,374,3,0,0,,0
1,DV,2012,halfway,375,3.1,0,0,2,0
1,DV,2012,halfway,376,4,0,1,2,1
1,DV,2012,halfway,377,4.1,0,0,,0
1,DV,2012,halfway,378,4.5,0,0,2,0
1,DV,2012,halfway,379,5,0,1,2,1
1,DV,2012,halfway,380,4.9,0,1,2,1
1,DV,2012,halfway,381,4,0,0,,0
1,DV,2012,halfway,382,3.5,0,0,2,0
1,DV,2012,halfway,383,4.1,0,1,2,1
1,DV,2012,halfway,384,4,0,0,2,0
1,DV,2012,halfway,385,4.8,0,1,,1
1,DV,2012,halfway,386,3,0,0,2,0
1,DV,2012,halfway,387,3.5,0,0,,0
1,DV,2012,halfway,388,4,1,1,2,1
1,DV,2012,halfway,389,3.1,1,0,2,0
1,DV,2012,halfway,390,3.9,1,1,,1
1,DV,2012,halfway,391,3.1,0,0,,0
1,DV,2012,halfway,392,3.4,1,0,,0
1,DV,2012,halfway,393,3.8,0,0,,0
1,DV,2012,halfway,394,4,0,0,,0
1,DV,2012,halfway,395,3.5,0,1,,1
1,DV,2012,halfway,396,3.6,0,0,2,0
1,DV,2012,halfway,397,4.3,0,0,2,0
1,DV,2012,halfway,398,4.9,0,0,2,0
1,DV,2012,halfway,399,4,0,0,,0
1,DV,2012,halfway,400,3.9,0,1,2,1
1,DV,2012,halfway,401,3.5,1,0,2,0
1,DV,2012,halfway,402,3.6,0,0,2,0
1,DV,2012,halfway,403,4.1,0,0,2,0
1,DV,2012,halfway,404,4.5,0,1,2,1
1,DV,2012,halfway,405,4,1,0,2,1
1,DV,2012,halfway,406,3.8,1,1,,1
1,DV,2012,halfway,407,3,1,0,2,0
1,DV,2012,halfway,408,3.5,0,0,,0
1,DV,2012,halfway,409,4,0,0,2,0
1,DV,2012,halfway,410,3,0,0,,0
1,DV,2012,halfway,411,3.5,1,0,,0
1,DV,2012,halfway,412,4,1,1,,1
1,DV,2012,halfway,413,4.9,0,1,,1
1,DV,2012,halfway,414,3,1,0,2,0
1,DV,2012,halfway,415,4.1,0,0,2,0
1,DV,2012,halfway,416,4,1,0,,0
1,DV,2012,halfway,417,4,0,0,2,0
1,DV,2012,halfway,418,4.2,0,0,,0
1,DV,2012,halfway,419,4,0,1,2,1
1,DV,2012,halfway,420,4.2,0,0,,0
1,DV,2012,halfway,421,4,0,0,,0
1,DV,2012,halfway,422,3.4,0,0,2,0
1,DV,2012,halfway,423,4.1,0,0,,0
1,DV,2012,halfway,424,3,0,0,,0
1,DV,2012,halfway,425,3.1,0,0,2,0
1,DV,2012,halfway,426,3.6,0,0,,0
1,DV,2012,halfway,427,3.5,0,0,2,0
1,DV,2012,halfway,428,4.5,0,0,,0
1,DV,2012,halfway,429,4.3,0,0,,0
1,DV,2012,halfway,430,4,0,0,,0
1,DV,2012,halfway,431,3.8,0,1,,1
1,DV,2012,halfway,432,3.9,1,1,,1
1,DV,2012,halfway,433,4.5,0,0,,0
1,DV,2012,halfway,434,4,0,0,,0
1,DV,2012,halfway,435,3.5,0,0,2,0
1,DV,2012,halfway,436,3.5,1,0,2,0
1,DV,2012,halfway,437,3.5,0,0,2,0
1,DV,2012,halfway,438,3.6,0,0,2,0
1,DV,2012,halfway,439,4,0,0,2,0
1,DV,2012,halfway,440,3.5,0,0,,0
1,DV,2012,halfway,441,3.9,0,1,2,1
1,DV,2012,halfway,442,4,0,0,2,0
1,DV,2012,halfway,443,4.1,0,0,,0
1,DV,2012,halfway,444,3.5,0,0,,0
1,DV,2012,halfway,445,3.6,0,1,2,1
1,DV,2012,halfway,446,3.1,0,0,,0
1,DV,2012,halfway,447,3.5,0,0,2,0
1,DV,2012,halfway,448,3,0,0,,0
1,DV,2012,halfway,449,3.1,0,0,2,0
1,DV,2012,halfway,450,3.5,0,0,2,0
1,DV,2012,wpoint,451,4,0,0,2,0
1,DV,2012,wpoint,452,3.5,0,1,2,1
1,DV,2012,wpoint,453,3.8,0,0,,0
1,DV,2012,wpoint,454,4.5,0,0,2,0
1,DV,2012,wpoint,455,3.5,1,0,2,1
1,DV,2012,wpoint,456,4,0,0,,0
1,DV,2012,wpoint,457,4.8,0,0,2,0
1,DV,2012,wpoint,458,3.6,0,0,,0
1,DV,2012,wpoint,459,4.9,0,0,,0
1,DV,2012,wpoint,460,4,0,0,,0
1,DV,2012,wpoint,461,4.5,0,0,2,0
1,DV,2012,wpoint,462,4.3,0,0,,0
1,DV,2012,wpoint,463,4.6,0,0,,0
1,DV,2012,wpoint,464,4,0,0,2,0
1,DV,2012,wpoint,465,4.9,0,1,2,1
1,DV,2012,wpoint,466,4.6,0,0,,1
1,DV,2012,wpoint,467,4,1,0,,0
1,DV,2012,wpoint,468,3.9,0,0,,0
1,DV,2012,wpoint,469,4,0,0,,0
1,DV,2012,wpoint,470,4.1,0,0,2,0
1,DV,2012,wpoint,471,4.5,0,1,,1
1,DV,2012,wpoint,472,4.6,0,0,2,0
1,DV,2012,wpoint,473,3.5,0,0,2,0
1,DV,2012,wpoint,474,4,0,0,,0
1,DV,2012,wpoint,475,3.8,1,1,,1
1,DV,2012,wpoint,476,4.5,0,1,2,1
1,DV,2012,wpoint,477,3.4,1,0,,0
1,DV,2012,wpoint,478,4.5,0,0,2,0
1,DV,2012,wpoint,479,3.1,1,0,,0
1,DV,2012,wpoint,480,5.1,0,0,2,0
1,DV,2012,wpoint,481,4,0,0,2,0
1,DV,2012,wpoint,482,3,0,0,2,0
1,DV,2012,wpoint,483,5,0,0,,0
1,DV,2012,wpoint,484,4,1,1,2,1
1,DV,2012,wpoint,485,4.1,1,0,2,0
1,DV,2012,wpoint,486,4.1,0,0,2,1
1,DV,2012,wpoint,487,4.2,0,0,,0
1,DV,2012,wpoint,488,4.1,0,0,,0
1,DV,2012,wpoint,489,4,0,0,,0
1,DV,2012,wpoint,490,3.5,1,1,,1
1,DV,2012,wpoint,491,4,0,0,,0
1,DV,2012,wpoint,492,4.5,0,0,2,0
1,DV,2012,wpoint,493,4,1,1,2,1
1,DV,2012,wpoint,494,4,0,1,2,1
1,DV,2012,wpoint,495,3.9,0,0,2,0
1,DV,2012,wpoint,496,3.1,1,0,,0
1,DV,2012,wpoint,497,4.5,0,0,2,0
1,DV,2012,wpoint,498,4,1,0,2,0
1,DV,2012,wpoint,499,4,1,1,,1
1,DV,2012,wpoint,500,4.1,0,0,2,0
1,DV,2012,wpoint,501,4,0,0,,0
1,DV,2012,wpoint,502,4,0,0,,0
1,DV,2012,wpoint,503,4.3,1,0,2,0
1,DV,2012,wpoint,504,3.5,0,0,,0
1,DV,2012,wpoint,505,3.2,0,1,2,1
1,DV,2012,wpoint,506,3.1,0,0,,0
1,DV,2012,wpoint,507,3.3,1,0,2,0
1,DV,2012,wpoint,508,4,0,0,,0
1,DV,2012,wpoint,509,4.5,0,0,,0
1,DV,2012,wpoint,510,3.9,0,0,2,0
1,DV,2012,wpoint,511,3,1,0,2,0
1,DV,2012,wpoint,512,3.5,1,0,,0
1,DV,2012,wpoint,513,3.2,1,0,,0
1,DV,2012,wpoint,514,3,0,0,,0
1,DV,2012,wpoint,515,3.3,0,0,2,0
1,DV,2012,wpoint,516,4.5,0,0,,0
1,DV,2012,wpoint,517,3.5,0,0,2,0
1,DV,2012,wpoint,518,3.9,1,0,2,0
1,DV,2012,wpoint,519,3.5,0,0,2,0
1,DV,2012,wpoint,520,3,0,0,2,0
1,DV,2012,wpoint,521,3.6,0,0,2,1
1,DV,2012,wpoint,522,3.2,0,0,,0
1,DV,2012,wpoint,523,4,0,0,,0
1,DV,2012,wpoint,524,3.1,0,0,2,0
1,DV,2012,wpoint,525,3.5,0,0,2,0
1,DV,2012,wpoint,526,3.5,1,0,2,0
1,DV,2012,wpoint,527,4.8,1,0,2,0
1,DV,2012,wpoint,528,5,0,0,2,0
1,DV,2012,wpoint,529,4.9,0,0,,0
1,DV,2012,wpoint,530,4.6,1,1,,1
1,DV,2012,wpoint,531,3.5,0,1,2,1
1,DV,2012,wpoint,532,4,0,1,2,1
1,DV,2012,wpoint,533,3.9,1,1,,1
1,DV,2012,wpoint,534,5.1,0,0,2,0
1,DV,2012,wpoint,535,4,0,0,2,0
1,DV,2012,wpoint,536,5,0,0,,0
1,DV,2012,wpoint,537,4,0,0,2,0
1,DV,2012,wpoint,538,5,0,0,2,0
1,DV,2012,wpoint,539,4,1,1,2,1
1,DV,2012,wpoint,540,3.9,1,1,,1
1,DV,2012,wpoint,541,4.1,0,0,2,0
1,DV,2012,wpoint,542,4,1,0,,0
1,DV,2012,wpoint,543,3.9,1,0,2,0
1,DV,2012,wpoint,544,4.8,0,0,2,0
1,DV,2012,wpoint,545,5,0,0,,0
1,DV,2012,wpoint,546,4.1,0,0,2,0
1,DV,2012,wpoint,547,4,0,0,,0
1,DV,2012,wpoint,548,4.5,0,0,,0
1,DV,2012,wpoint,549,4,0,0,2,0
1,DV,2012,wpoint,550,4.1,0,0,,0
1,DV,2012,wpoint,551,4.2,0,0,,0
1,DV,2012,wpoint,552,4.5,0,0,2,0
1,DV,2012,wpoint,553,3.9,1,0,,0
1,DV,2012,wpoint,554,3.5,1,0,,0
1,DV,2012,wpoint,555,4,0,0,,0
1,DV,2012,wpoint,556,3.1,1,0,2,0
1,DV,2012,wpoint,557,4.8,0,0,,0
1,DV,2012,wpoint,558,3.9,0,0,2,0
1,DV,2012,wpoint,559,3,1,0,,0
1,DV,2012,wpoint,560,3.5,0,0,2,0
1,DV,2012,wpoint,561,4,0,0,,0
1,DV,2012,wpoint,562,3.9,1,0,,0
1,DV,2012,wpoint,563,4,0,0,,0
1,DV,2012,wpoint,564,4,1,0,,0
1,DV,2012,wpoint,565,4,1,0,2,0
1,DV,2012,wpoint,566,4.3,1,0,,0
1,DV,2012,wpoint,567,4.5,0,0,,0
1,DV,2012,wpoint,568,5,0,0,,0
1,DV,2012,wpoint,569,3.6,1,0,,0
1,DV,2012,wpoint,570,4,1,0,,0
1,DV,2012,wpoint,571,3,0,1,2,1
1,DV,2012,wpoint,572,3.5,0,0,,0
1,DV,2012,wpoint,573,4.5,0,0,,0
1,DV,2012,wpoint,574,5.1,0,0,2,0
1,DV,2012,wpoint,575,4,0,0,2,0
1,DV,2012,wpoint,576,3,1,0,,0
1,DV,2012,wpoint,577,3.6,1,0,,0
1,DV,2012,wpoint,578,3.5,0,0,2,0
1,DV,2012,wpoint,579,3,0,0,,0
1,DV,2012,wpoint,580,3.5,0,0,,0
1,DV,2012,wpoint,581,3,0,0,,0
1,DV,2012,wpoint,582,3,0,0,,0
1,DV,2012,wpoint,583,3,0,0,2,0
1,DV,2012,wpoint,584,3,0,0,,0
1,DV,2012,wpoint,585,4,0,0,2,0
1,DV,2012,wpoint,586,3.5,1,0,2,0
1,DV,2012,wpoint,587,4.5,0,0,,0
1,DV,2012,wpoint,588,5,0,0,2,0
1,DV,2012,wpoint,589,4.1,0,0,,0
1,DV,2012,wpoint,590,5,0,0,2,0
1,DV,2012,wpoint,591,4.6,0,0,2,0
1,DV,2012,wpoint,592,3.5,1,0,2,0
1,DV,2012,wpoint,593,3.6,1,0,,0
1,DV,2012,wpoint,594,4,1,0,2,1
1,DV,2012,wpoint,595,4.1,0,0,,0
1,DV,2012,wpoint,596,4,0,1,2,1
1,DV,2012,wpoint,597,3.5,1,0,,0
1,DV,2012,wpoint,598,4.1,0,0,2,0
1,DV,2012,wpoint,599,4,1,0,,0
1,DV,2012,wpoint,600,4,1,1,2,1
1,DV,2012,jms,601,3.5,0,1,2,1
1,DV,2012,jms,602,4,0,1,2,1
1,DV,2012,jms,603,5,0,1,2,1
1,DV,2012,jms,604,3.5,0,0,2,1
1,DV,2012,jms,605,3.5,0,0,2,1
1,DV,2012,jms,606,3.5,0,0,,0
1,DV,2012,jms,607,3,0,0,,0
1,DV,2012,jms,608,3.1,1,1,2,1
1,DV,2012,jms,609,3.4,0,0,2,0
1,DV,2012,jms,610,3.8,0,0,2,0
1,DV,2012,jms,611,3.5,0,1,2,1
1,DV,2012,jms,612,4,0,0,2,0
1,DV,2012,jms,613,3.5,1,1,2,1
1,DV,2012,jms,614,3.5,0,0,,0
1,DV,2012,jms,615,3.5,1,1,2,1
1,DV,2012,jms,616,4,0,0,,0
1,DV,2012,jms,617,3,1,1,,1
1,DV,2012,jms,618,4.1,0,0,2,0
1,DV,2012,jms,619,4,0,0,2,0
1,DV,2012,jms,620,3.5,0,0,2,0
1,DV,2012,jms,621,3.1,0,0,2,0
1,DV,2012,jms,622,3.5,0,0,2,0
1,DV,2012,jms,623,3.1,0,1,2,1
1,DV,2012,jms,624,4,0,0,2,0
1,DV,2012,jms,625,4.1,0,1,2,1
1,DV,2012,jms,626,3.5,0,0,,0
1,DV,2012,jms,627,3.6,1,1,,1
1,DV,2012,jms,628,3.1,0,0,,0
1,DV,2012,jms,629,3,0,0,2,0
1,DV,2012,jms,630,3.1,0,0,2,0
1,DV,2012,jms,631,3.2,0,0,2,0
1,DV,2012,jms,632,3.5,0,0,2,0
1,DV,2012,jms,633,3,0,0,2,0
1,DV,2012,jms,634,3.5,0,0,2,0
1,DV,2012,jms,635,3.6,0,0,2,0
1,DV,2012,jms,636,3.7,0,0,,0
1,DV,2012,jms,637,3.2,0,1,2,1
1,DV,2012,jms,638,3.5,0,0,2,0
1,DV,2012,jms,639,3.2,0,0,2,0
1,DV,2012,jms,640,3.5,0,1,2,1
1,DV,2012,jms,641,4,0,0,2,0
1,DV,2012,jms,642,3.9,0,0,2,0
1,DV,2012,jms,643,3.5,0,0,2,1
1,DV,2012,jms,644,3.5,0,1,,1
1,DV,2012,jms,645,3.1,0,0,2,0
1,DV,2012,jms,646,3,0,1,,1
1,DV,2012,jms,647,3,0,0,2,0
1,DV,2012,jms,648,3.1,0,1,2,1
1,DV,2012,jms,649,3.5,0,1,,1
1,DV,2012,jms,650,3.2,0,0,3,0
1,DV,2012,jms,651,3.5,0,0,,0
1,DV,2012,jms,652,3.1,0,0,,0
1,DV,2012,jms,653,3.5,0,0,,0
1,DV,2012,jms,654,3.8,0,0,2,0
1,DV,2012,jms,655,3.5,0,0,2,1
1,DV,2012,jms,656,3,0,1,,1
1,DV,2012,jms,657,3.9,0,0,2,0
1,DV,2012,jms,658,3.9,0,0,,0
1,DV,2012,jms,659,4,0,0,2,0
1,DV,2012,jms,660,3.5,0,1,,1
1,DV,2012,jms,661,4,0,0,,0
1,DV,2012,jms,662,4,0,1,2,1
1,DV,2012,jms,663,3.2,0,0,2,0
1,DV,2012,jms,664,4,0,0,2,0
1,DV,2012,jms,665,3.1,0,1,2,1
1,DV,2012,jms,666,4,0,0,2,0
1,DV,2012,jms,667,3.2,0,0,2,0
1,DV,2012,jms,668,3,0,0,2,0
1,DV,2012,jms,669,4,0,1,2,1
1,DV,2012,jms,670,4.9,0,1,,1
1,DV,2012,jms,671,4,0,0,2,0
1,DV,2012,jms,672,3,0,0,,0
1,DV,2012,jms,673,3.1,0,0,2,0
1,DV,2012,jms,674,3.5,0,1,,1
1,DV,2012,jms,675,3.5,0,1,2,1
1,DV,2012,jms,676,3.2,0,1,2,1
1,DV,2012,jms,677,4,0,0,2,0
1,DV,2012,jms,678,3.5,0,0,,0
1,DV,2012,jms,679,3.5,0,0,2,0
1,DV,2012,jms,680,4,0,0,2,0
1,DV,2012,jms,681,3.9,0,1,2,1
1,DV,2012,jms,682,3.1,0,0,,0
1,DV,2012,jms,683,3.8,0,0,2,0
1,DV,2012,jms,684,3.5,0,0,2,0
1,DV,2012,jms,685,3.1,0,0,2,0
1,DV,2012,jms,686,3.2,0,0,2,0
1,DV,2012,jms,687,4,0,1,2,1
1,DV,2012,jms,688,3.8,0,0,,0
1,DV,2012,jms,689,3.9,0,0,2,0
1,DV,2012,jms,690,3.2,0,0,2,0
1,DV,2012,jms,691,3.5,0,1,,1
1,DV,2012,jms,692,4,0,0,2,0
1,DV,2012,jms,693,3,0,0,,0
1,DV,2012,jms,694,3,0,0,2,0
1,DV,2012,jms,695,4.1,0,0,,0
1,DV,2012,jms,696,4.3,0,1,2,1
1,DV,2012,jms,697,4,0,0,2,0
1,DV,2012,jms,698,3.9,0,0,2,0
1,DV,2012,jms,699,4,0,0,2,0
1,DV,2012,jms,700,4,0,0,2,0
1,DV,2012,swend,701,4,0,0,2,1
1,DV,2012,swend,702,4.1,0,0,,0
1,DV,2012,swend,703,4.2,1,0,2,0
1,DV,2012,swend,704,3.5,1,0,,1
1,DV,2012,swend,705,4,0,0,2,0
1,DV,2012,swend,706,4,0,0,2,0
1,DV,2012,swend,707,3.8,1,0,2,0
1,DV,2012,swend,708,4,0,0,2,0
1,DV,2012,swend,709,4,0,0,,1
1,DV,2012,swend,710,3.8,1,0,2,0
1,DV,2012,swend,711,4.1,0,1,,1
1,DV,2012,swend,712,3.9,0,0,,0
1,DV,2012,swend,713,3.1,1,0,2,0
1,DV,2012,swend,714,3.2,1,0,2,0
1,DV,2012,swend,715,4,0,0,2,0
1,DV,2012,swend,716,4.1,0,1,2,1
1,DV,2012,swend,717,4,0,0,,0
1,DV,2012,swend,718,4.3,0,0,2,0
1,DV,2012,swend,719,4.5,0,0,,0
1,DV,2012,swend,720,3.5,0,0,2,1
1,DV,2012,swend,721,4.9,0,0,,1
1,DV,2012,swend,722,4,1,1,2,1
1,DV,2012,swend,723,4,0,0,2,0
1,DV,2012,swend,724,4.9,0,0,,0
1,DV,2012,swend,725,4.3,0,0,2,1
1,DV,2012,swend,726,4,0,0,,0
1,DV,2012,swend,727,4.2,1,0,2,0
1,DV,2012,swend,728,4.9,0,0,,0
1,DV,2012,swend,729,4,0,0,2,0
1,DV,2012,swend,730,5,0,0,2,0
1,DV,2012,swend,731,4.1,0,0,,0
1,DV,2012,swend,732,4,1,0,2,0
1,DV,2012,swend,733,3.9,0,0,2,0
1,DV,2012,swend,734,4,0,0,,0
1,DV,2012,swend,735,4.5,0,0,2,0
1,DV,2012,swend,736,3.1,1,0,2,0
1,DV,2012,swend,737,4.1,0,0,2,0
1,DV,2012,swend,738,4.3,0,0,,0
1,DV,2012,swend,739,3.3,1,0,2,0
1,DV,2012,swend,740,3.1,0,0,2,1
1,DV,2012,swend,741,4,0,0,2,0
1,DV,2012,swend,742,3.6,0,0,2,0
1,DV,2012,swend,743,3.9,1,0,2,0
1,DV,2012,swend,744,3.9,1,0,,0
1,DV,2012,swend,745,4,0,0,,0
1,DV,2012,swend,746,4.3,0,0,2,0
1,DV,2012,swend,747,4.1,0,0,2,0
1,DV,2012,swend,748,3.5,1,0,2,1
1,DV,2012,swend,749,4.2,0,0,2,0
1,DV,2012,swend,750,3.9,0,0,2,1
1,DV,2012,swend,751,3.5,0,0,2,0
1,DV,2012,swend,752,3.6,0,0,,0
1,DV,2012,swend,753,3.1,0,0,2,0
1,DV,2012,swend,754,4,0,0,,0
1,DV,2012,swend,755,3.9,1,0,2,0
1,DV,2012,swend,756,4.6,0,0,,0
1,DV,2012,swend,757,3.1,1,0,,0
1,DV,2012,swend,758,3.2,1,0,2,0
1,DV,2012,swend,759,3,0,0,,0
1,DV,2012,swend,760,4.1,0,0,2,0
1,DV,2012,swend,761,4.9,0,0,,0
1,DV,2012,swend,762,4.1,0,0,2,0
1,DV,2012,swend,763,4.9,0,0,,0
1,DV,2012,swend,764,4,1,0,2,0
1,DV,2012,swend,765,3.5,0,0,,0
1,DV,2012,swend,766,4,0,0,2,0
1,DV,2012,swend,767,4.5,0,0,,0
1,DV,2012,swend,768,4,1,0,2,0
1,DV,2012,swend,769,4.5,0,0,2,0
1,DV,2012,swend,770,4.9,0,0,,0
1,DV,2012,swend,771,4,0,0,2,0
1,DV,2012,swend,772,4,0,0,2,0
1,DV,2012,swend,773,4.1,0,0,2,0
1,DV,2012,swend,774,3.5,0,0,2,0
1,DV,2012,swend,775,3.5,1,0,2,0
1,DV,2012,swend,776,3.5,0,0,2,0
1,DV,2012,swend,777,3.9,0,0,2,0
1,DV,2012,swend,778,4.5,0,0,2,0
1,DV,2012,swend,779,3,0,0,2,0
1,DV,2012,swend,780,3.5,0,0,2,0
1,DV,2012,swend,781,3.4,0,0,,0
1,DV,2012,swend,782,3.5,1,0,2,0
1,DV,2012,swend,783,4.1,0,0,2,0
1,DV,2012,swend,784,4,0,0,2,0
1,DV,2012,swend,785,4,0,0,2,0
1,DV,2012,swend,786,3,0,0,,0
1,DV,2012,swend,787,3.5,1,0,2,0
1,DV,2012,swend,788,4.9,0,0,2,0
